,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax,k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Elusimicrobium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Xylanibacter,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Anaerovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Odoribacter,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelotrichaceae_incertae_sedis,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Butyricimonas,k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_XVIII
ob_zupancic-349,0.0,0.0,0.01238390092879257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2982456140350877,0.0,0.0,0.0,0.0,0.0,0.006191950464396285,0.0,0.0,0.09287925696594428,0.11764705882352941,0.06191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0020639834881320948,0.023735810113519093,0.008255933952528379,0.0,0.0,0.0,0.0,0.15583075335397317,0.014447884416924664,0.0,0.0020639834881320948,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p113s1,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20155038759689925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,0.3023255813953488,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03875968992248062,0.0,0.15503875968992248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-150,0.02135561745589601,0.0,0.00046425255338904364,0.0,0.0032497678737233053,0.0,0.0,0.0,0.0,0.0,0.0009285051067780873,0.0,0.0,0.0,0.10213556174558959,0.006963788300835654,0.0,0.0,0.004642525533890437,0.0,0.0,0.004178272980501393,0.0,0.04410399257195915,0.16248839368616524,0.22423398328690808,0.004642525533890437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977715877437326,0.028783658310120704,0.002321262766945218,0.0,0.0032497678737233053,0.027855153203342618,0.007892293407613741,0.001392757660167131,0.016248839368616527,0.0,0.00046425255338904364,0.0064995357474466105,0.0,0.0
ob_zupancic-p63s1,0.0,0.0,0.02118003025718608,0.0,0.0,0.0,0.0,0.0680786686838124,0.0,0.0,0.0030257186081694403,0.0,0.0,0.0,0.05295007564296521,0.01059001512859304,0.0,0.0,0.007564296520423601,0.0,0.0045385779122541605,0.03177004538577912,0.0,0.05446293494704992,0.05597579425113464,0.0226928895612708,0.007564296520423601,0.0,0.0,0.0,0.0,0.0,0.0,0.0983358547655068,0.006051437216338881,0.07564296520423601,0.0,0.0,0.007564296520423601,0.17700453857791226,0.06202723146747352,0.0,0.0,0.0030257186081694403,0.0,0.025718608169440244,0.0,0.0
ob_zupancic-p108s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17125110913930788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008873114463176575,0.017746228926353153,0.6912156166814551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p14s1,0.026983270372369132,0.0,0.0059363194819212085,0.0,0.002698327037236913,0.0016189962223421479,0.0,0.0,0.0,0.0,0.0037776578521316784,0.0,0.0,0.0,0.10415542363734484,0.03130059363194819,0.0,0.0,0.008094981111710739,0.0,0.0,0.009174311926605505,0.0,0.03076092822450081,0.5466810577441986,0.015110631408526712,0.0059363194819212085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015110631408526714,0.0,0.0,0.0016189962223421479,0.035617916891527254,0.0,0.0,0.004317323259579061,0.017269293038316244,0.0,0.020507285483000542,0.0,0.0
ob_zupancic-395,0.00035385704175513094,0.0,0.0010615711252653928,0.00035385704175513094,0.0017692852087756545,0.0,0.023708421797593773,0.0,0.0,0.0,0.0021231422505307855,0.0,0.0,0.0,0.11040339702760085,0.004953998584571833,0.0,0.00035385704175513094,0.013092710544939844,0.0,0.0,0.0007077140835102619,0.0,0.01910828025477707,0.14012738853503184,0.03998584571832979,0.016631280962491155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637650389242746,0.02512384996461429,0.0014154281670205238,0.0,0.016985138004246284,0.04246284501061571,0.00813871196036801,0.0021231422505307855,0.014861995753715499,0.0,0.0,0.013800424628450105,0.0,0.0
ob_zupancic-157,0.5845942228335625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231086657496557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017881705639614855,0.11966987620357636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02063273727647868,0.0,0.0,0.0,0.0,0.0,0.0068775790921595595,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-156,0.0,0.0008658008658008658,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058008658008658,0.0,0.0,0.0,0.029004329004329005,0.0,0.0,0.0,0.0012987012987012987,0.0,0.1432900432900433,0.6056277056277056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658008658008658,0.05497835497835498,0.02813852813852814,0.0,0.0,0.006060606060606061,0.028138528138528143,0.0030303030303030303,0.0,0.0017316017316017316,0.0,0.0,0.0012987012987012987,0.0,0.0
ob_zupancic-p136s1,0.0,0.0009732360097323601,0.004379562043795621,0.0,0.0,0.00145985401459854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038929440389294406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019464720194647202,0.91338199513382,0.0034063260340632603,0.0,0.0,0.0,0.0,0.0,0.0,0.00145985401459854,0.0,0.00194647201946472,0.0,0.0,0.0,0.04720194647201947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-292,0.0,0.0034482758620689655,0.027586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.1120689655172414,0.0,0.0,0.0,0.027586206896551724,0.03793103448275862,0.0,0.0,0.0,0.0,0.25517241379310346,0.17327586206896553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005172413793103448,0.06551724137931034,0.0,0.0,0.01206896551724138,0.0706896551724138,0.024999999999999998,0.0,0.04655172413793104,0.0,0.0,0.005172413793103448,0.0,0.0
ob_zupancic-238,0.0,0.0,0.003197726061467401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031977260614674007,0.0003553028957186001,0.0,0.0,0.0010659086871558003,0.0,0.0,0.0005329543435779002,0.0,0.027003020074613606,0.05418369159708652,0.8571682359211228,0.0008882572392965003,0.0,0.0,0.0,0.00017765144785930004,0.0,0.0,0.0010659086871558003,0.0,0.005329543435779002,0.0,0.0,0.0005329543435779002,0.02700302007461361,0.0,0.0,0.0,0.00017765144785930004,0.0,0.0007106057914372002,0.0,0.0
ob_zupancic-p57s1,0.04197390811117414,0.0,0.0,0.032898468519568916,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.0011344299489506524,0.0,0.0,0.0,0.11968235961429381,0.003970504821327283,0.0,0.015314804310833806,0.0028360748723766306,0.0,0.0,0.009642654566080544,0.0,0.0,0.1406693136698809,0.34486670448099827,0.014180374361883154,0.003970504821327283,0.0,0.0,0.0,0.0,0.0017016449234259785,0.0,0.0,0.02098695405558707,0.008508224617129892,0.0,0.002836074872376631,0.01020986954055587,0.011344299489506523,0.01191151446398185,0.0,0.0,0.0,0.01020986954055587,0.0,0.0
ob_zupancic-p0s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002058672156459084,0.0,0.0,0.0,0.1399897066392177,0.0,0.0,0.0,0.03705609881626351,0.0,0.0,0.0,0.0,0.0,0.11580030880082348,0.6428203808543489,0.0,0.0,0.002058672156459084,0.0,0.0,0.0,0.0,0.0,0.001029336078229542,0.000514668039114771,0.0,0.0,0.0,0.00566134843026248,0.005661348430262481,0.0,0.0,0.016984045290787442,0.0,0.0,0.001544004117344313,0.0
ob_zupancic-p119s1,0.0012101653892698668,0.0,0.0008067769261799112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008067769261799112,0.0,0.0,0.0,0.2823719241629689,0.0,0.0016135538523598225,0.0,0.06736587333602259,0.0,0.0,0.0,0.0,0.031060911657926585,0.20895522388059704,0.10891488503428803,0.0,0.0,0.0,0.0,0.0012101653892698668,0.0,0.0,0.04517950786607503,0.0,0.0,0.0,0.0,0.0,0.02016942315449778,0.11859620814844694,0.0004033884630899556,0.0,0.0,0.0,0.03872529245663574,0.0,0.0
ob_zupancic-p56s1,0.001563721657544957,0.0,0.007036747458952306,0.0,0.007818608287724784,0.004691164972634871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02111024237685692,0.01016419077404222,0.017982799061767005,0.0,0.0,0.01563721657544957,0.0,0.0,0.028146989835809225,0.024237685691946835,0.02580140734949179,0.0977326035965598,0.5777951524628615,0.007818608287724784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07896794370602032,0.0,0.0,0.0,0.0,0.0,0.01720093823299453,0.0,0.0
ob_zupancic-p20s1,0.0,0.0,0.0,0.0,0.0032854209445585215,0.0,0.0,0.0,0.0,0.0,0.006160164271047228,0.0,0.0,0.0,0.05913757700205339,0.13593429158110884,0.0,0.0,0.004928131416837782,0.0,0.0,0.13634496919917866,0.0,0.08172484599589322,0.09815195071868585,0.06570841889117043,0.03696098562628337,0.0,0.0,0.0,0.003696098562628337,0.0,0.014784394250513347,0.0004106776180698152,0.0,0.00862422997946612,0.0,0.0,0.0,0.061601642710472276,0.03655030800821356,0.0,0.0004106776180698152,0.0,0.0,0.004928131416837783,0.0,0.02381930184804928
ob_zupancic-230,0.0,0.0,0.046089385474860335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013966480446927375,0.0,0.0,0.0,0.5195530726256983,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.00558659217877095,0.1871508379888268,0.2053072625698324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013966480446927373,0.0,0.0,0.0,0.0,0.00558659217877095,0.00558659217877095,0.0,0.0
ob_zupancic-p149s1,0.002471169686985173,0.0,0.0032948929159802307,0.0,0.010708401976935749,0.0032948929159802307,0.0,0.0,0.0,0.0,0.0008237232289950577,0.0,0.0,0.0,0.0032948929159802307,0.023887973640856673,0.0,0.0,0.004942339373970346,0.0,0.0,0.009060955518945634,0.0,0.011532125205930808,0.3237232289950577,0.051070840197693576,0.007413509060955519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016474464579901153,0.12932454695222406,0.0,0.0,0.03542009884678748,0.07166392092257001,0.03542009884678748,0.0,0.007413509060955519,0.051070840197693576,0.0,0.016474464579901153,0.0,0.0
ob_zupancic-81,0.0,0.0,0.01327433628318584,0.0,0.0011061946902654867,0.0,0.0005530973451327434,0.0,0.0,0.0,0.0005530973451327434,0.0,0.0,0.0,0.0790929203539823,0.0027654867256637168,0.0,0.0,0.030420353982300887,0.0,0.0022123893805309734,0.0,0.0,0.0022123893805309734,0.08738938053097346,0.6216814159292036,0.0027654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0005530973451327434,0.06913716814159292,0.0011061946902654867,0.0,0.0,0.0,0.004424778761061947,0.013274336283185842,0.0,0.0,0.0005530973451327434,0.0038716814159292035,0.0,0.0,0.0
ob_zupancic-p115s1,0.0,0.0,0.003715347242069163,0.0,0.0057159188339525584,0.00543012289225493,0.010574449842812233,0.0,0.0,0.0,0.0065733066590454425,0.0,0.0,0.0,0.17062017719348388,0.031723349528436695,0.0017147756501857674,0.0,0.010288653901114605,0.0,0.0002857959416976279,0.003143755358673907,0.003143755358673907,0.17262074878536726,0.12117747927979423,0.002572163475278651,0.12660760217204917,0.0,0.0005715918833952558,0.0,0.0008573878250928837,0.0,0.0057159188339525584,0.0017147756501857672,0.01886253215204344,0.012289225492998,0.0,0.006287510717347814,0.0,0.023149471277507862,0.027722206344669906,0.0,0.04115461560445842,0.019434124035438698,0.0,0.007716490425835953,0.0,0.0
ob_zupancic-48,0.0002752546105147261,0.0,0.03963666391412056,0.0,0.0016515276630883566,0.0005505092210294523,0.0,0.0,0.0,0.0,0.0013762730525736307,0.0,0.0,0.0,0.08395265620699147,0.015139003578309936,0.0,0.0013762730525736307,0.021469859620148638,0.0,0.0,0.0,0.0005505092210294523,0.03275529865125241,0.23506743737957614,0.31929534819708233,0.014313239746765759,0.0,0.0,0.0,0.0,0.0,0.004679328378750344,0.0011010184420589045,0.05532617671345995,0.030828516377649325,0.0002752546105147261,0.0,0.010184420589044866,0.024497660335810627,0.0019267822736030828,0.0013762730525736307,0.006881365262868153,0.0019267822736030828,0.0002752546105147261,0.01403798513625103,0.0,0.0002752546105147261
ob_zupancic-p91s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065252854812398045,0.0,0.0,0.0,0.06548590072244233,0.0011652295502213937,0.0,0.0,0.017711489163365183,0.0,0.0,0.0,0.0,0.0037287345607084597,0.03658820787695176,0.833605220228385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008389652761594034,0.0,0.0,0.0,0.0,0.0,0.0,0.00046609182008855747,0.0,0.017012351433232348,0.0,0.0,0.002796550920531345,0.0,0.0
ob_zupancic-p50s1,0.0,0.0006578947368421052,0.001644736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.000986842105263158,0.0003289473684210526,0.004934210526315789,0.01480263157894737,0.0,0.0,0.0013157894736842105,0.0,0.014473684210526316,0.038157894736842106,0.725,0.002631578947368421,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0003289473684210526,0.0029605263157894738,0.001973684210526316,0.0,0.0,0.001973684210526316,0.005592105263157895,0.004605263157894737,0.0,0.0,0.0,0.0,0.003289473684210526,0.0,0.0
ob_zupancic-44,0.0,0.0,0.006571087216248507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017323775388291517,0.0,0.0,0.0,0.013739545997610514,0.935483870967742,0.007168458781362007,0.0,0.0,0.0,0.0,0.0,0.0,0.0023894862604540022,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p83s1,0.0,0.0,0.006375227686703097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27231329690346084,0.0018214936247723133,0.006375227686703097,0.0,0.027322404371584702,0.0,0.0,0.0,0.00273224043715847,0.042805100182149364,0.15209471766848814,0.0009107468123861566,0.035519125683060114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010018214936247723,0.0,0.0,0.00273224043715847,0.017304189435336976,0.005464480874316941,0.01912568306010929,0.039162112932604735,0.0,0.0,0.004553734061930784,0.0,0.0
ob_zupancic-474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023157894736842106,0.0,0.0,0.0,0.5768421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3347368421052631,0.03789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-1,0.0,0.0,0.0010319917440660474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001547987616099071,0.0,0.0,0.0,0.02476780185758514,0.0030959752321981426,0.0,0.0,0.01238390092879257,0.0,0.0,0.0,0.0,0.014447884416924664,0.17285861713106296,0.4618163054695562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028379772961816305,0.14912280701754385,0.0,0.0,0.0,0.0,0.0,0.015479876160990714,0.0,0.005159958720330237,0.0,0.0,0.02631578947368421,0.0,0.0
ob_zupancic-323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02868852459016393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012295081967213115,0.004098360655737705,0.0,0.0,0.0471311475409836,0.0,0.0,0.0,0.0,0.0,0.028688524590163935,0.0,0.0,0.0,0.0,0.02459016393442623,0.010245901639344263,0.0,0.0,0.3319672131147541,0.0,0.0,0.0020491803278688526,0.0
ob_zupancic-326,0.0,0.0,0.0,0.0,0.007112375533428165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001422475106685633,0.0,0.0,0.0,0.011379800853485065,0.0,0.0,0.004267425320056899,0.0,0.034139402560455195,0.11948790896159317,0.5789473684210527,0.002844950213371266,0.0,0.0,0.0,0.0,0.0,0.002844950213371266,0.0,0.02275960170697013,0.01849217638691323,0.0,0.0,0.005689900426742532,0.009957325746799433,0.002844950213371266,0.001422475106685633,0.00995732574679943,0.0,0.0,0.0,0.0,0.0
ob_zupancic-327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08347529812606475,0.0,0.0,0.0,0.06473594548551959,0.0,0.0,0.0034071550255536627,0.011073253833049404,0.002555366269165247,0.12095400340715501,0.32793867120954,0.004258943781942078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008517887563884156,0.02981260647359455,0.0,0.0,0.0017035775127768314,0.023850085178875637,0.0,0.0,0.0,0.0,0.0,0.020442930153321978,0.0,0.0
ob_zupancic-p34s1,0.0,0.0,0.0028790786948176585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028790786948176585,0.0,0.0,0.0,0.011516314779270634,0.0,0.0,0.0,0.026871401151631478,0.0028790786948176585,0.0,0.0,0.0,0.0,0.1967370441458733,0.021113243761996157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03838771593090211,0.030710172744721688,0.0,0.0,0.036468330134357005,0.0,0.02015355086372361,0.1420345489443378,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p46s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006153846153846154,0.0,0.0,0.0,0.7367521367521367,0.008547008547008548,0.0,0.0,0.0020512820512820513,0.0,0.0,0.0010256410256410256,0.0017094017094017094,0.0105982905982906,0.08752136752136752,0.0,0.0010256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041025641025641026,0.0,0.0,0.0006837606837606838,0.006837606837606838,0.002735042735042735,0.0,0.04752136752136752,0.0,0.0,0.0017094017094017094,0.0,0.0
ob_zupancic-397,0.0,0.0,0.018207282913165267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204481792717087,0.0,0.0,0.0,0.0784313725490196,0.023809523809523808,0.0,0.025210084033613446,0.021008403361344536,0.0,0.0,0.0,0.0,0.011204481792717087,0.23109243697478987,0.22128851540616246,0.012605042016806723,0.0,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.028011204481792718,0.015406162464985995,0.018207282913165264,0.0,0.0,0.012605042016806723,0.09103641456582634,0.0,0.00980392156862745,0.0,0.0,0.015406162464985995,0.0,0.0056022408963585435
ob_zupancic-p11s1,0.0,0.0,0.0109375,0.0,0.0,0.0171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140625,0.0,0.0,0.0,0.0,0.0,0.0734375,0.090625,0.04375,0.45156250000000003,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0078125,0.0,0.0,0.0171875,0.028125,0.0375,0.0,0.015625,0.0,0.0,0.0109375,0.0,0.0
ob_zupancic-388,0.0,0.0,0.004087193460490463,0.0,0.0013623978201634877,0.0,0.0,0.0,0.0,0.0,0.0006811989100817438,0.0,0.0,0.0,0.0013623978201634877,0.005449591280653951,0.0,0.0,0.0020435967302452314,0.0,0.0,0.0013623978201634877,0.0,0.0020435967302452314,0.03746594005449591,0.8147138964577657,0.0027247956403269754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01226158038147139,0.018392370572207085,0.0,0.0,0.019073569482288825,0.03337874659400544,0.0020435967302452314,0.0,0.0006811989100817438,0.0,0.004768392370572207,0.004768392370572206,0.0,0.0
ob_zupancic-p126s1,0.0,0.0,0.0,0.0,0.012756516916250694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6594564614531336,0.0011092623405435386,0.0,0.0027731558513588465,0.00831946755407654,0.0,0.0,0.0027731558513588465,0.0,0.06045479755962285,0.05379922351636162,0.0,0.004437049362174155,0.0,0.0,0.0,0.0005546311702717693,0.0,0.0,0.004991680532445923,0.0,0.05435385468663339,0.0,0.0,0.0,0.06156405990016639,0.013865779256794232,0.0,0.0,0.0,0.0,0.003882418191902385,0.0,0.0
ob_zupancic-201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06948640483383686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755287009063444,0.2326283987915408,0.5709969788519638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ob_zupancic-p51s1,0.0,0.0,0.0012690355329949238,0.0,0.007614213197969543,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008883248730964466,0.09771573604060914,0.0,0.007614213197969543,0.0,0.0,0.0,0.0012690355329949238,0.0,0.04187817258883249,0.015228426395939085,0.15609137055837563,0.015228426395939087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02284263959390863,0.08248730964467005,0.0,0.0,0.07741116751269037,0.013959390862944163,0.11928934010152284,0.0,0.0012690355329949238,0.217005076142132,0.006345177664974619,0.01015228426395939,0.0,0.0
